date,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,pressure_msl,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m,wind_gusts_10m
2025-06-03 16:00:00,16.167501,62.156082,8.9175,12.663746,1007.7,1006.74854,100.0,22.081387,229.29749,49.32
2025-06-03 17:00:00,15.867499,62.71934,8.7675,11.698621,1007.1,1006.14825,100.0,26.368616,231.09586,53.639996
2025-06-03 18:00:00,15.7675,73.873436,11.117499,11.975052,1006.7,1005.7483,93.0,28.373846,234.29321,56.88
2025-06-03 19:00:00,15.7175,76.60352,11.617499,12.132469,1006.8,1005.84784,50.0,28.011839,226.56218,59.039997
2025-06-03 20:00:00,15.7675,74.364746,11.2175,12.278202,1006.8,1005.84814,58.0,26.504654,222.24745,56.16
2025-06-03 21:00:00,15.7175,75.347725,11.367499,12.0083065,1007.1,1006.1475,55.0,28.329277,220.87761,56.88
2025-06-03 22:00:00,14.9675,82.257286,11.9675,11.687807,1006.8,1005.84564,80.0,26.680105,217.87505,57.6
2025-06-03 23:00:00,14.9675,84.72765,12.4175,11.935179,1006.6,1005.6458,100.0,25.984919,222.75424,54.36
2025-06-04 00:00:00,14.4675,89.82777,12.8175,11.929546,1006.5,1005.544,86.0,23.507751,220.0302,52.199997
2025-06-04 01:00:00,,,,,,,,,,
2025-06-04 02:00:00,,,,,,,,,,
2025-06-04 03:00:00,,,,,,,,,,
2025-06-04 04:00:00,,,,,,,,,,
2025-06-04 05:00:00,,,,,,,,,,
2025-06-04 06:00:00,,,,,,,,,,
2025-06-04 07:00:00,,,,,,,,,,
2025-06-04 08:00:00,,,,,,,,,,
2025-06-04 09:00:00,,,,,,,,,,
2025-06-04 10:00:00,,,,,,,,,,
2025-06-04 11:00:00,,,,,,,,,,
2025-06-04 12:00:00,,,,,,,,,,
2025-06-04 13:00:00,,,,,,,,,,
2025-06-04 14:00:00,,,,,,,,,,
2025-06-04 15:00:00,,,,,,,,,,
2025-06-04 16:00:00,,,,,,,,,,
2025-06-04 17:00:00,,,,,,,,,,
2025-06-04 18:00:00,,,,,,,,,,
2025-06-04 19:00:00,,,,,,,,,,
2025-06-04 20:00:00,,,,,,,,,,
2025-06-04 21:00:00,,,,,,,,,,
2025-06-04 22:00:00,,,,,,,,,,
2025-06-04 23:00:00,,,,,,,,,,
2025-06-05 00:00:00,14.7935,77.0,10.800128,12.155802,1007.6,1006.6443,100.0,19.8,208.0,33.839996
2025-06-05 01:00:00,14.2935,79.0,10.700315,11.836126,1007.1,1006.1428,2.0,18.359999,215.0,32.760002
2025-06-05 02:00:00,14.0435,80.0,10.646089,11.570068,1007.0,1006.04236,17.0,18.359999,212.0,34.2
2025-06-05 03:00:00,14.2935,81.0,11.076653,11.8442955,1006.9,1005.94305,6.0,19.08,214.0,36.0
2025-06-05 04:00:00,13.4935,82.0,10.48047,11.811293,1006.9,1005.94055,74.0,12.599999,174.0,23.759998
2025-06-05 05:00:00,13.4935,82.0,10.48047,11.181293,1006.8,1005.84064,100.0,16.919998,197.0,31.68
2025-06-05 06:00:00,14.6935,79.0,11.089214,12.143036,1006.4,1005.4451,100.0,19.8,210.0,38.519997
2025-06-05 07:00:00,15.5435,74.0,10.927246,12.786303,1006.8,1005.8476,100.0,20.880001,213.0,40.32
2025-06-05 08:00:00,16.3435,68.0,10.424347,13.646755,1006.7,1005.7502,100.0,19.44,221.0,39.239998
2025-06-05 09:00:00,15.0935,74.0,10.493156,12.522234,1006.4,1005.4464,100.0,18.72,216.0,38.88
2025-06-05 10:00:00,15.393499,75.0,10.984598,14.07115,1006.1,1005.1475,100.0,11.159999,202.0,33.839996
2025-06-05 11:00:00,14.1935,90.0,12.576214,12.1682205,1006.2,1005.24335,100.0,19.44,226.0,36.0
2025-06-05 12:00:00,14.393499,89.0,12.603124,12.114613,1006.0,1005.0445,100.0,21.24,204.0,45.0
2025-06-05 13:00:00,14.9435,84.0,12.262661,12.0799885,1005.9,1004.94617,100.0,24.48,218.0,46.44
2025-06-05 14:00:00,14.9935,84.0,12.3116255,11.77845,1005.8,1004.8466,100.0,27.0,220.0,49.68
2025-06-05 15:00:00,15.5935,78.0,11.770937,12.624418,1005.4,1004.4489,100.0,24.119999,217.0,49.68
2025-06-05 16:00:00,16.5935,75.0,12.143912,13.37599,1005.0,1004.05273,25.0,26.64,217.0,49.32
2025-06-05 17:00:00,16.3435,77.0,12.302348,13.335054,1004.8,1003.852,100.0,25.56,221.0,51.12
2025-06-05 18:00:00,15.8435,79.0,12.207207,13.749224,1004.4,1003.4508,100.0,19.08,232.0,46.44
2025-06-05 19:00:00,15.7435,78.0,11.916533,14.290665,1003.8,1002.851,100.0,14.04,214.0,33.839996
2025-06-05 20:00:00,15.143499,83.0,12.276142,14.541834,1003.3,1002.3493,100.0,9.0,213.0,30.960001
2025-06-05 21:00:00,14.7435,92.0,13.456436,13.332602,1002.7,1001.7486,100.0,17.28,198.0,33.839996
2025-06-05 22:00:00,14.2435,94.0,13.29087,13.667715,1002.1,1001.1476,100.0,11.159999,186.0,30.960001
2025-06-05 23:00:00,14.393499,95.0,13.602371,14.083818,1001.3,1000.34894,100.0,10.08,183.0,24.48
2025-06-06 00:00:00,14.5435,94.0,13.588652,11.446457,1001.1,1000.1495,100.0,29.16,236.0,52.199997
2025-06-06 01:00:00,14.0435,94.0,13.092347,11.247031,1000.9,999.9482,100.0,25.919998,243.0,51.48
2025-06-06 02:00:00,13.643499,91.0,12.201043,10.497711,1001.1,1000.14667,100.0,26.28,269.0,48.6
2025-06-06 03:00:00,13.5435,90.0,11.934351,10.311827,1002.0,1001.0455,100.0,26.28,259.0,47.519997
2025-06-06 04:00:00,13.643499,88.0,11.69222,9.9674635,1002.8,1001.84503,100.0,28.8,251.0,51.12
2025-06-06 05:00:00,13.5935,87.0,11.470041,9.742901,1003.7,1002.74384,100.0,29.519999,254.0,54.36
2025-06-06 06:00:00,13.7435,86.0,11.442662,10.094369,1004.7,1003.7436,99.0,28.08,249.0,52.199997
2025-06-06 07:00:00,13.6935,85.0,11.21692,10.079718,1005.7,1004.7423,100.0,27.359999,248.0,50.399998
2025-06-06 08:00:00,14.1935,83.0,11.347091,10.514688,1006.6,1005.64294,100.0,28.08,247.0,50.76
2025-06-06 09:00:00,13.7435,84.0,11.087413,9.8276615,1007.2,1006.2412,99.0,29.16,234.0,52.92
2025-06-06 10:00:00,14.7435,79.0,11.137824,10.895337,1007.8,1006.84375,34.0,28.8,239.0,55.44
2025-06-06 11:00:00,15.9435,75.0,11.515972,13.092506,1008.1,1007.1475,35.0,30.239998,235.0,56.16
2025-06-06 12:00:00,15.2435,74.0,10.637855,11.454893,1008.3,1007.34485,100.0,27.359999,229.0,55.8
2025-06-06 13:00:00,15.1935,76.0,10.990742,11.930555,1007.7,1006.7454,100.0,24.48,219.0,50.039997
2025-06-06 14:00:00,15.1935,79.0,11.5753145,9.852939,1007.8,1006.84534,100.0,39.96,234.0,73.799995
2025-06-06 15:00:00,14.2435,85.0,11.756349,10.640105,1008.2,1007.2418,100.0,28.44,250.0,72.36
2025-06-06 16:00:00,15.0435,74.0,10.4449215,11.460591,1008.8,1007.84375,0.0,25.56,255.0,50.039997
2025-06-06 17:00:00,15.143499,79.0,11.526705,12.255257,1009.3,1008.3436,1.0,23.039999,249.0,45.719997
2025-06-06 18:00:00,14.6935,71.0,9.489651,11.468525,1010.1,1009.14154,5.0,21.24,258.0,45.0
2025-06-06 19:00:00,14.2435,77.0,10.267016,11.868895,1010.4,1009.43976,1.0,16.919998,265.0,37.8
2025-06-06 20:00:00,14.0435,81.0,10.832861,12.308243,1010.8,1009.83875,100.0,13.679999,243.0,29.519999
2025-06-06 21:00:00,13.7935,85.0,11.315,12.204853,1011.0,1010.0376,100.0,13.679999,226.0,24.119999
2025-06-06 22:00:00,13.9435,85.0,11.462116,12.19038,1010.9,1009.9383,100.0,15.119999,207.0,27.359999
2025-06-06 23:00:00,14.2435,84.0,11.577114,12.001205,1010.9,1009.9393,100.0,18.72,231.0,33.839996
2025-06-07 00:00:00,14.143499,84.0,11.479175,11.713151,1010.5,1009.53925,98.0,19.8,223.0,36.36
2025-06-07 01:00:00,13.9435,82.0,10.919952,10.974432,1010.3,1009.33887,99.0,22.319998,219.0,40.32
2025-06-07 02:00:00,13.4435,84.0,10.793584,11.224078,1010.1,1009.1371,100.0,16.919998,210.0,39.96
2025-06-07 03:00:00,12.4435,85.0,9.990862,10.567213,1009.5,1008.5346,99.0,12.959999,195.0,30.239998
2025-06-07 04:00:00,12.0435,85.0,9.598499,9.846603,1009.3,1008.33344,93.0,14.4,197.0,26.28
2025-06-07 05:00:00,12.143499,83.0,9.34203,10.085651,1009.2,1008.23395,100.0,12.959999,198.0,26.64
2025-06-07 06:00:00,12.2435,80.0,8.893187,10.011554,1009.0,1008.0345,100.0,13.32,189.0,24.48
2025-06-07 07:00:00,12.0435,86.0,9.772893,10.000464,1008.4,1007.4343,100.0,13.679999,163.0,24.84
2025-06-07 08:00:00,11.7435,89.0,9.989668,9.551922,1007.8,1006.8337,100.0,15.119999,158.0,28.8
2025-06-07 09:00:00,12.643499,90.0,11.045585,10.395096,1007.1,1006.13745,100.0,17.64,170.0,32.760002
2025-06-07 10:00:00,14.0435,85.0,11.560196,11.900948,1006.6,1005.6427,100.0,18.0,201.0,36.719997
2025-06-07 11:00:00,13.2935,90.0,11.687475,11.663521,1006.4,1005.4404,100.0,14.759999,214.0,41.760002
2025-06-07 12:00:00,15.0935,81.0,11.856747,11.994276,1006.2,1005.2466,81.0,25.199999,215.0,46.44
2025-06-07 13:00:00,14.9435,82.0,11.896517,12.002546,1006.2,1005.2459,100.0,26.28,221.0,49.68
2025-06-07 14:00:00,15.0935,82.0,12.042994,12.106354,1005.8,1004.847,100.0,24.84,218.0,48.6
2025-06-07 15:00:00,15.8435,79.0,12.207207,13.066723,1005.4,1004.4499,100.0,23.759998,222.0,47.16
2025-06-07 16:00:00,15.2935,80.0,11.863192,12.196278,1004.9,1003.9484,100.0,25.199999,217.0,49.32
2025-06-07 17:00:00,15.65,80.0,12.210278,12.683451,1002.5,1001.5519,31.0,25.068514,215.05951,57.6
2025-06-07 18:00:00,15.1,83.0,12.233605,12.301899,1002.1,1001.15045,33.0,23.966375,212.73521,54.719997
2025-06-07 19:00:00,14.4,83.0,11.549042,11.339523,1001.8,1000.8485,34.0,24.26998,212.27562,53.28
2025-06-07 20:00:00,13.6,82.0,10.584484,10.145572,1001.7,1000.7457,37.0,24.962307,213.23172,52.92
2025-06-07 21:00:00,12.9,82.0,9.900815,9.10222,1001.4,1000.4439,44.0,25.959969,213.6901,52.56
2025-06-07 22:00:00,12.4,84.0,9.771493,8.433691,1000.9,999.94244,62.0,26.865265,212.4123,53.639996
2025-06-07 23:00:00,12.05,86.0,9.779278,7.9790277,1000.4,999.442,86.0,27.598173,210.57915,55.079998
2025-06-08 00:00:00,11.8,88.0,9.876544,7.8465586,1000.0,999.0414,100.0,26.980793,211.35703,54.0
2025-06-08 01:00:00,11.7,90.0,10.113818,8.304712,999.9,998.9413,96.0,23.617756,217.56866,47.519997
2025-06-08 02:00:00,11.7,91.0,10.279244,8.926469,1000.1,999.14105,82.0,19.681828,230.19447,38.16
2025-06-08 03:00:00,11.8,92.0,10.542091,9.45742,1000.5,999.54095,72.0,17.25373,246.64441,32.039997
2025-06-08 04:00:00,12.0,92.0,10.740119,9.85523,1001.3,1000.3409,72.0,16.299694,263.6599,30.960001
2025-06-08 05:00:00,12.3,91.0,10.872562,10.068895,1002.3,1001.3409,75.0,17.163355,279.65982,32.760002
2025-06-08 06:00:00,12.6,90.0,11.002626,10.1211605,1003.6,1002.64044,76.0,19.130875,289.79895,36.719997
2025-06-08 07:00:00,12.9,88.0,10.959966,9.930471,1005.2,1004.24023,73.0,22.406927,293.6821,44.28
2025-06-08 08:00:00,13.25,87.0,11.132198,9.767517,1007.1,1006.13934,67.0,26.282463,293.4047,53.639996
2025-06-08 09:00:00,13.6,84.0,10.946867,9.7303505,1008.9,1007.9389,58.0,28.551426,293.00888,60.120003
2025-06-08 10:00:00,13.95,80.0,10.555042,9.935047,1010.4,1009.4388,42.0,28.745949,292.06796,60.479996
2025-06-08 11:00:00,14.3,76.0,10.1260395,11.047674,1011.8,1010.8386,23.0,27.682571,290.55612,57.96
2025-06-08 12:00:00,14.55,73.0,9.765677,11.627478,1013.0,1012.0382,11.0,26.64,288.92474,56.519997
2025-06-08 13:00:00,14.65,72.0,9.65621,11.814356,1014.0,1013.03754,15.0,25.38702,288.1781,57.96
2025-06-08 14:00:00,14.65,72.0,9.65621,11.821966,1014.9,1013.9367,26.0,23.688984,286.7827,60.479996
2025-06-08 15:00:00,14.55,72.0,9.560049,11.539154,1015.7,1014.73566,32.0,22.55106,286.6993,61.920002
2025-06-08 16:00:00,14.25,73.0,9.476713,10.930755,1016.4,1015.4341,27.0,21.862406,287.24155,61.199997
2025-06-08 17:00:00,13.85,74.0,9.293482,10.613717,1017.1,1016.132,17.0,20.948164,289.0578,59.399998
2025-06-08 18:00:00,13.4,76.0,9.254947,10.234161,1017.8,1016.8298,11.0,20.393293,290.6745,57.239998
2025-06-08 19:00:00,13.0,78.0,9.2531595,9.999604,1018.6,1017.6278,12.0,19.255793,290.80685,55.079998
2025-06-08 20:00:00,12.6,81.0,9.425092,9.861665,1019.3,1018.32544,16.0,17.782688,291.3707,52.56
2025-06-08 21:00:00,12.25,82.0,9.265941,9.652588,1019.9,1018.9241,19.0,16.516901,290.40997,50.039997
2025-06-08 22:00:00,11.95,82.0,8.972909,9.539702,1020.2,1019.2228,19.0,14.689589,287.1028,47.519997
2025-06-08 23:00:00,11.75,80.0,8.412542,9.469629,1020.4,1019.42163,18.0,12.783802,279.7275,44.639996
2025-06-09 00:00:00,11.6,79.0,8.081128,9.3630295,1020.6,1019.62103,16.0,11.901798,273.46817,41.760002
2025-06-09 01:00:00,11.6,77.0,7.704191,9.218803,1020.7,1019.72095,10.0,12.24,270.0,37.8
2025-06-09 02:00:00,11.75,75.0,7.463507,9.099313,1020.8,1019.8212,3.0,13.679999,270.0,33.839996
2025-06-09 03:00:00,11.95,74.0,7.4600434,9.140312,1021.0,1020.022,0.0,14.764389,268.60284,31.319998
2025-06-09 04:00:00,12.3,73.0,7.5981297,9.417505,1021.3,1020.3227,4.0,15.496736,267.33704,31.319998
2025-06-09 05:00:00,12.75,73.0,8.031696,9.916535,1021.6,1020.62396,12.0,15.905319,264.80566,33.12
2025-06-09 06:00:00,13.2,73.0,8.465233,10.3099985,1021.9,1020.9253,23.0,17.057314,262.7251,34.2
2025-06-09 07:00:00,13.65,73.0,8.898742,10.599774,1022.2,1021.22656,42.0,18.94024,261.2539,33.839996
2025-06-09 08:00:00,14.1,73.0,9.332227,10.83931,1022.5,1021.52765,65.0,21.188072,260.21765,32.760002
2025-06-09 09:00:00,14.5,73.0,9.717519,11.101402,1022.7,1021.729,78.0,23.157824,258.34073,33.48
2025-06-09 10:00:00,14.75,73.0,9.958314,11.612957,1022.9,1021.92944,72.0,24.280659,254.5213,37.44
2025-06-09 11:00:00,14.9,74.0,10.306486,11.979177,1023.0,1022.02997,56.0,24.94413,249.73422,43.199997
2025-06-09 12:00:00,15.05,74.0,10.451192,12.217945,1023.1,1022.1302,46.0,25.14852,246.3706,47.88
2025-06-09 13:00:00,15.2,73.0,10.391726,12.346092,1023.1,1022.1308,52.0,24.640942,244.93256,50.039997
2025-06-09 14:00:00,15.3,72.0,10.281232,12.406839,1023.0,1022.0313,65.0,23.34455,243.43501,51.12
2025-06-09 15:00:00,15.35,72.0,10.329309,12.401066,1022.9,1021.93164,72.0,22.065973,241.76265,50.76
2025-06-09 16:00:00,15.3,73.0,10.488036,12.467909,1022.6,1021.63165,64.0,20.497883,239.38147,48.6
2025-06-09 17:00:00,15.15,74.0,10.547659,12.558153,1022.3,1021.3313,50.0,18.971008,236.61147,45.36
2025-06-09 18:00:00,14.95,75.0,10.556089,12.533447,1022.0,1021.0309,45.0,17.786331,234.0578,42.48
2025-06-09 19:00:00,14.6,77.0,10.612575,12.2194,1021.8,1020.8301,60.0,17.654688,230.7928,40.32
2025-06-09 20:00:00,14.15,78.0,10.369673,11.634674,1021.7,1020.72864,84.0,18.089775,227.41954,38.519997
2025-06-09 21:00:00,13.8,80.0,10.408979,11.261438,1021.5,1020.5276,100.0,18.328207,224.9999,36.719997
2025-06-09 22:00:00,13.6,82.0,10.584484,11.147816,1021.1,1020.12726,98.0,18.089775,222.58046,35.28
2025-06-09 23:00:00,13.5,83.0,10.668833,11.136259,1020.6,1019.62744,87.0,17.654688,219.20718,33.839996
2025-06-10 00:00:00,13.45,85.0,10.978092,11.211773,1020.1,1019.1279,81.0,17.429354,218.2902,33.12
2025-06-10 01:00:00,13.4,87.0,11.279726,11.180018,1019.6,1018.62805,85.0,17.935081,218.48022,33.48
2025-06-10 02:00:00,13.35,88.0,11.403166,11.101545,1019.1,1018.1283,94.0,18.391737,220.23628,34.56
2025-06-10 03:00:00,13.4,89.0,11.623367,11.190071,1018.7,1017.72894,100.0,18.59845,222.64667,36.0
2025-06-10 04:00:00,13.5,90.0,11.891395,11.3748455,1018.5,1017.5295,100.0,18.59845,227.35333,37.8
2025-06-10 05:00:00,13.7,90.0,12.088894,11.683232,1018.5,1017.5301,100.0,18.289274,233.8067,39.6
2025-06-10 06:00:00,14.0,89.0,12.215075,11.962721,1018.5,1017.53107,100.0,18.709612,239.98172,41.399998
2025-06-10 07:00:00,14.5,86.0,12.185649,12.222401,1018.6,1017.6329,81.0,20.291357,244.7989,42.839996
2025-06-10 08:00:00,15.05,83.0,12.184709,12.474436,1018.7,1017.7344,54.0,22.33161,249.22766,44.28
2025-06-10 09:00:00,15.5,80.0,12.064242,12.688244,1018.8,1017.8359,35.0,23.683512,250.46326,46.44
2025-06-10 10:00:00,15.75,78.0,11.922843,12.84915,1018.9,1017.93677,29.0,24.269983,249.14546,50.399998
2025-06-10 11:00:00,15.85,77.0,11.824091,13.206957,1019.0,1018.037,30.0,24.014996,246.12471,55.44
2025-06-10 12:00:00,15.9,76.0,11.6744,13.444624,1019.0,1018.037,35.0,23.667091,243.82477,59.039997
2025-06-10 13:00:00,16.0,75.0,11.570559,13.569202,1018.8,1017.8374,45.0,23.507753,242.6502,61.199997
2025-06-10 14:00:00,16.05,75.0,11.618859,13.474564,1018.5,1017.5381,58.0,23.507753,242.6502,61.920002
2025-06-10 15:00:00,16.0,75.0,11.570559,13.268684,1018.2,1017.23804,71.0,22.38378,242.19862,61.56
2025-06-10 16:00:00,15.85,76.0,11.626022,13.461353,1017.8,1016.83813,83.0,19.826164,240.64233,59.039997
2025-06-10 17:00:00,15.65,79.0,12.019099,13.845474,1017.3,1016.3379,95.0,16.676977,237.3391,55.079998
2025-06-10 18:00:00,15.45,81.0,12.204355,14.06848,1017.3,1016.3373,100.0,14.186923,234.29321,51.839996
2025-06-10 19:00:00,15.25,83.0,12.380293,14.125389,1018.1,1017.1359,94.0,12.819235,231.84273,50.76
2025-06-10 20:00:00,15.05,85.0,12.547307,14.054176,1019.4,1018.4338,81.0,12.313894,232.12495,50.76
2025-06-10 21:00:00,14.8,87.0,12.656611,13.922213,1020.4,1019.4322,71.0,11.753876,229.9698,48.6
2025-06-10 22:00:00,14.45,89.0,12.65884,13.652037,1020.7,1019.7306,67.0,11.212135,227.60262,42.48
2025-06-10 23:00:00,14.1,91.0,12.652425,13.374138,1020.6,1019.6294,65.0,10.703569,227.72638,34.92
2025-06-11 00:00:00,13.85,92.0,12.571824,13.173407,1020.6,1019.62866,63.0,10.182337,224.9999,28.44
2025-06-11 01:00:00,13.85,93.0,12.736829,13.339256,1020.6,1019.62866,58.0,9.422101,223.45189,25.199999
2025-06-11 02:00:00,14.0,93.0,12.885529,13.574789,1020.7,1019.729,53.0,9.178235,221.82008,23.4
2025-06-11 03:00:00,14.25,93.0,13.133366,14.017406,1020.7,1019.73,47.0,8.435069,219.80553,21.96
2025-06-11 04:00:00,14.55,93.0,13.430765,14.526648,1020.7,1019.7309,41.0,7.7043357,217.40543,20.519999
2025-06-11 05:00:00,15.0,92.0,13.710382,15.178928,1020.8,1019.8324,35.0,6.989936,214.50858,19.44
2025-06-11 06:00:00,15.55,90.0,13.915666,15.87479,1020.8,1019.83435,30.0,6.489992,213.6901,18.72
2025-06-11 07:00:00,16.35,87.0,14.180875,16.88661,1020.8,1019.83685,25.0,5.692099,214.69522,18.72
2025-06-11 08:00:00,17.35,84.0,14.61918,18.171402,1020.9,1019.94,21.0,4.8433046,221.98714,19.44
2025-06-11 09:00:00,18.3,81.0,14.982847,19.332094,1020.9,1019.9431,17.0,4.3349743,228.36655,20.16
2025-06-11 10:00:00,19.25,78.0,15.31941,21.162327,1020.9,1019.9464,14.0,3.396233,237.99466,20.880001
2025-06-11 11:00:00,20.2,74.0,15.417529,22.789696,1020.8,1019.8496,11.0,2.7416782,246.80138,21.96
2025-06-11 12:00:00,20.95,72.0,15.711536,24.077705,1020.7,1019.75195,8.0,1.835647,258.6901,22.68
2025-06-11 13:00:00,21.45,72.0,16.191872,25.002008,1020.4,1019.4539,6.0,0.35999998,270.0,23.039999
2025-06-11 14:00:00,21.7,72.0,16.432024,24.905838,1020.1,1019.155,4.0,1.1384199,71.564964,23.4
2025-06-11 15:00:00,21.85,73.0,16.793325,24.388308,1019.7,1018.7558,2.0,2.9024127,82.875084,23.4
2025-06-11 16:00:00,21.9,74.0,17.056126,23.71423,1019.3,1018.3565,1.0,4.6938252,85.60138,23.4
2025-06-11 17:00:00,21.85,75.0,17.220024,23.5251,1019.0,1018.0564,0.0,6.130579,86.63361,23.759998
2025-06-11 18:00:00,21.55,76.0,17.139557,22.982246,1018.7,1017.75574,0.0,7.5599995,90.0,23.759998
2025-06-11 19:00:00,20.95,76.0,16.559376,21.975685,1018.6,1017.6539,0.0,8.669949,94.76356,23.759998
2025-06-11 20:00:00,20.15,77.0,15.990317,20.766127,1018.5,1017.5514,1.0,9.885262,100.491425,23.759998
2025-06-11 21:00:00,19.35,77.0,15.215369,19.523441,1018.4,1017.449,2.0,10.829959,105.42222,23.759998
2025-06-11 22:00:00,18.55,77.0,14.440342,18.283937,1018.2,1017.24664,4.0,11.841756,109.53674,24.119999
2025-06-11 23:00:00,17.75,78.0,13.863905,17.146544,1018.0,1017.04425,6.0,12.72283,115.11481,24.119999
